gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,tenure_group,HasInternet,NumServices,ContractMonths,IsMonthToMonth,ContractProgress,HasPhoneService,InternetService_Fiber optic,InternetService_No,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Contract_One year,Contract_Two year,fiber_contract_risk,price_tenure_risk,early_customer,price_stress,fiber_new_customer,Churn_Probability,Prediction,Risk_Level,Recommended_Action
1,0,1,0,47,1,0,0,1,0,0,1,0,1,58.6,2723.4,5,1,2,1,1,0.0,0,0,0,0,0,0,0,0,0,1.2208333333333332,0,58.6,0,0.16699618352204385,0,Low,No action
1,1,1,0,65,1,1,0,1,1,0,1,1,1,106.25,6979.8,7,1,4,12,0,1.0,0,1,0,0,1,0,1,0,0,1.6098484848484849,0,0.0,0,0.3098781436349494,1,Medium,Send engagement offer
1,1,1,0,20,1,0,0,0,0,0,1,1,1,91.0,1859.5,3,1,2,12,0,1.0,0,1,0,0,0,0,1,0,0,4.333333333333333,0,0.0,0,0.2785944830691147,0,Low,No action
0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.4,19.4,0,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,9.7,1,19.4,0,0.25648585713307304,0,Low,No action
1,1,1,0,53,1,1,0,0,0,0,1,1,1,95.85,5016.25,6,1,2,12,0,1.0,0,1,0,1,0,0,1,0,0,1.7749999999999997,0,0.0,0,0.2798022125377137,0,Low,No action
1,0,0,1,5,1,0,0,0,0,0,0,0,0,46.0,221.7,0,1,0,1,1,0.0,0,0,0,0,0,1,0,0,0,7.666666666666666,1,46.0,0,0.25648585713307304,0,Low,No action
0,0,1,1,54,1,0,0,0,0,0,0,0,0,20.4,1090.6,6,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.37090909090909085,0,0.0,0,0.002331002331002331,0,Low,No action
1,1,1,1,72,1,1,1,1,1,1,1,1,0,92.45,6440.25,8,1,6,24,0,1.0,0,0,0,1,0,0,0,1,0,1.2664383561643835,0,0.0,0,0.010298229263746505,0,Low,No action
1,0,1,1,49,1,0,1,1,1,1,1,1,1,87.2,4345.0,6,1,6,12,0,1.0,0,0,0,0,0,1,1,0,0,1.744,0,0.0,0,0.067196937772159,0,Low,No action
1,0,1,1,32,1,0,1,1,1,1,0,1,0,73.6,2316.85,4,1,5,24,0,1.0,0,0,0,0,0,1,0,1,0,2.23030303030303,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,1,1,49,1,0,1,1,0,1,0,0,0,59.6,2970.3,6,1,3,1,1,0.0,0,0,0,1,0,0,0,0,0,1.192,0,59.6,0,0.04394296951819076,0,Low,No action
0,0,1,0,2,1,1,0,0,1,0,1,0,1,91.45,171.45,0,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,30.483333333333334,1,91.45,1,0.8852285925456657,1,High,Priority retention call
0,0,0,0,11,1,0,0,0,0,0,0,0,0,70.2,760.05,1,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,5.85,0,70.2,0,0.403181398835265,1,Medium,Send engagement offer
1,0,1,1,72,1,1,1,1,1,1,0,0,1,70.45,5165.7,8,1,4,24,0,1.0,0,0,0,0,0,0,0,1,0,0.9650684931506849,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,1,1,50,1,1,0,0,1,0,0,0,0,54.9,2614.1,6,1,1,12,0,1.0,0,0,0,0,0,0,1,0,0,1.076470588235294,0,0.0,0,0.0464703425229741,0,Low,No action
1,0,1,0,22,1,0,0,1,1,0,0,0,1,54.7,1178.75,3,1,2,1,1,0.0,0,0,0,0,0,1,0,0,0,2.3782608695652177,0,54.7,0,0.1480918407701369,0,Low,No action
1,0,1,0,5,1,0,0,0,0,0,0,0,0,69.95,330.15,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,11.658333333333333,1,69.95,1,0.5196556734050808,1,Medium,Send engagement offer
1,0,1,0,49,0,0,1,0,0,0,1,0,0,40.65,2070.75,6,1,2,1,1,0.0,0,0,0,0,0,0,0,0,0,0.813,0,40.65,0,0.11328110993699868,0,Low,No action
0,0,1,1,17,0,0,1,0,1,0,1,0,0,44.45,792.15,2,1,3,12,0,1.0,0,0,0,1,0,0,1,0,0,2.4694444444444446,0,0.0,0,0.11180500216695327,0,Low,No action
0,0,0,0,9,1,1,0,0,0,0,0,0,1,75.85,724.65,1,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,7.585,0,75.85,0,0.6345877024716794,1,High,Priority retention call
0,0,0,1,39,1,1,0,0,0,0,0,0,0,25.0,1004.35,5,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.625,0,0.0,0,0.004583254583254583,0,Low,No action
1,0,0,0,8,1,0,0,0,0,0,0,0,1,20.2,140.95,1,0,0,12,0,0.6666666666666666,0,0,1,0,0,0,1,0,0,2.244444444444444,0,0.0,0,0.04074438970990695,0,Low,No action
0,1,1,0,30,1,1,0,0,1,0,1,1,0,74.85,2181.75,4,1,3,24,0,1.0,0,0,0,0,1,0,0,1,0,2.4145161290322577,0,0.0,0,0.1403975120534008,0,Low,No action
1,0,1,1,18,1,0,0,0,0,0,0,0,0,20.45,357.0,3,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,1.0763157894736841,0,20.45,0,0.06219693777215901,0,Low,No action
0,0,1,1,9,1,0,0,1,0,1,0,0,0,54.8,452.8,1,1,2,1,1,0.0,0,0,0,0,0,1,0,0,0,5.48,0,54.8,0,0.12523580646237675,0,Low,No action
0,0,0,0,4,0,0,0,0,1,0,0,0,1,29.65,118.5,0,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,5.93,1,29.65,0,0.5605401122870165,1,Medium,Send engagement offer
1,0,1,1,47,1,0,0,0,0,0,0,0,0,20.05,1016.7,5,0,0,24,0,1.0,0,0,1,1,0,0,0,1,0,0.41770833333333335,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,0,0,25,1,0,1,0,1,1,1,1,1,105.5,2686.05,4,1,5,1,1,0.0,0,1,0,0,1,0,0,0,1,4.0576923076923075,0,105.5,0,0.3767859298026179,1,Medium,Send engagement offer
0,0,0,0,1,1,1,0,0,0,0,1,1,1,95.45,95.45,0,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,47.725,1,95.45,1,1.0,1,High,Priority retention call
0,0,0,0,6,1,1,0,0,0,0,0,0,1,74.9,469.8,1,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,10.700000000000001,1,74.9,1,0.6836014227318575,1,High,Priority retention call
0,0,1,0,52,1,1,0,1,0,1,0,0,0,61.35,3169.55,6,1,2,1,1,0.0,0,0,0,0,0,0,0,0,0,1.1575471698113207,0,61.35,0,0.07819685506601394,0,Low,No action
0,0,0,0,48,1,1,0,1,1,0,1,1,1,108.1,5067.45,6,1,4,24,0,1.0,0,1,0,0,0,0,0,1,0,2.2061224489795914,0,0.0,0,0.1403975120534008,0,Low,No action
1,0,0,0,3,1,0,1,0,0,0,0,0,1,74.55,233.65,0,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,18.6375,1,74.55,1,0.5605401122870165,1,Medium,Send engagement offer
0,0,0,0,9,1,1,0,1,0,0,1,1,1,99.3,918.75,1,1,3,1,1,0.0,0,1,0,1,0,0,0,0,1,9.93,0,99.3,0,0.8390208824991433,1,High,Priority retention call
0,0,1,0,2,1,0,0,0,0,0,0,0,0,20.0,38.0,0,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,6.666666666666666,1,20.0,0,0.17979810253043316,0,Low,No action
0,0,1,1,72,1,0,0,0,0,0,0,0,0,19.95,1322.85,8,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.27328767123287667,0,0.0,0,0.0,0,Low,No action
0,1,1,0,67,1,1,0,0,0,0,1,1,1,94.65,6079.0,7,1,2,1,1,0.0,0,1,0,1,0,0,0,0,1,1.3919117647058825,0,94.65,0,0.3939708725194755,1,Medium,Send engagement offer
1,0,1,1,62,1,0,0,0,0,0,0,0,0,20.3,1296.15,7,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.32222222222222224,0,0.0,0,0.0,0,Low,No action
1,0,1,1,11,1,0,0,0,0,0,0,0,1,19.25,180.3,1,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,1.6041666666666665,0,19.25,0,0.1403975120534008,0,Low,No action
0,0,1,1,64,1,0,0,0,0,0,0,0,1,19.7,1274.05,7,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.3030769230769231,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,0,0,3,1,0,0,1,1,0,0,1,0,90.4,268.45,0,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,22.6,1,90.4,1,0.5830568112743038,1,Medium,Send engagement offer
1,0,0,1,21,0,0,1,1,1,1,1,0,0,53.15,1183.2,3,1,5,24,0,0.875,0,0,0,0,0,1,0,1,0,2.415909090909091,0,0.0,0,0.019187118152635393,0,Low,No action
1,0,0,0,22,1,1,0,0,0,0,0,0,0,26.25,605.9,3,0,0,24,0,0.9166666666666666,0,0,1,0,0,1,0,1,0,1.141304347826087,0,0.0,0,0.020545977011494253,0,Low,No action
0,0,0,0,26,1,0,0,0,0,0,0,0,0,20.9,518.3,4,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,0.774074074074074,0,20.9,0,0.067196937772159,0,Low,No action
1,0,0,0,36,1,1,0,0,1,0,0,0,0,55.8,1941.5,5,1,1,12,0,1.0,0,0,0,0,1,0,1,0,0,1.508108108108108,0,0.0,0,0.11436910473105584,0,Low,No action
1,0,1,1,43,1,1,0,0,1,0,1,1,1,99.3,4209.95,5,1,3,1,1,0.0,0,1,0,0,0,0,0,0,1,2.256818181818182,0,99.3,0,0.5132239133185753,1,Medium,Send engagement offer
1,1,0,0,4,1,1,0,0,1,0,1,0,1,89.2,346.2,0,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,17.84,1,89.2,1,0.8493728493728493,1,High,Priority retention call
1,0,1,0,46,1,1,1,0,0,0,0,0,0,55.0,2473.95,5,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,1.1702127659574468,0,55.0,0,0.08482078668994557,0,Low,No action
0,1,0,0,35,1,1,1,0,0,0,0,1,0,91.0,3180.5,4,1,2,1,1,0.0,0,1,0,1,0,0,0,0,1,2.5277777777777777,0,91.0,0,0.2865617882303088,0,Low,No action
1,0,0,0,1,1,0,0,0,0,0,0,0,1,70.6,70.6,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,35.3,1,70.6,1,0.8852285925456657,1,High,Priority retention call
1,0,0,0,2,1,0,0,1,0,0,0,0,0,49.2,103.7,0,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,16.4,1,49.2,0,0.3582757333539277,1,Medium,Send engagement offer
0,0,0,0,10,1,0,0,0,1,0,1,1,1,94.9,1048.85,1,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,8.627272727272729,0,94.9,0,0.7238944630248977,1,High,Priority retention call
0,0,1,0,37,1,1,0,0,1,1,1,0,0,94.3,3460.95,5,1,3,24,0,1.0,0,1,0,0,0,1,0,1,0,2.481578947368421,0,0.0,0,0.07414138221660345,0,Low,No action
1,0,0,0,1,1,0,1,1,0,0,0,0,1,54.9,54.9,0,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,27.45,1,54.9,0,0.5138987356729292,1,Medium,Send engagement offer
1,0,1,1,20,1,0,0,0,0,0,0,0,0,19.7,395.6,3,0,0,12,0,1.0,0,0,1,0,0,0,1,0,0,0.938095238095238,0,0.0,0,0.040190679853871515,0,Low,No action
1,0,0,0,69,1,1,0,0,1,1,1,1,0,104.0,7028.5,7,1,4,24,0,1.0,0,1,0,0,1,0,0,1,0,1.4857142857142858,0,0.0,0,0.12536902202491076,0,Low,No action
0,0,1,1,69,1,1,0,1,1,0,1,0,0,95.75,6511.25,7,1,3,12,0,1.0,0,1,0,1,0,0,1,0,0,1.3678571428571429,0,0.0,0,0.11827622014537902,0,Low,No action
1,0,1,1,1,1,0,0,0,0,0,0,0,0,20.05,20.05,0,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,10.025,1,20.05,0,0.25527812766447405,0,Low,No action
1,0,0,0,1,1,0,0,0,0,1,0,0,1,49.9,49.9,0,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,24.95,1,49.9,0,0.5830568112743038,1,Medium,Send engagement offer
1,0,1,0,7,1,0,1,0,0,0,0,0,1,50.3,355.1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,6.2875,0,50.3,0,0.19826892109500804,0,Low,No action
1,0,1,0,69,1,1,1,1,1,1,1,1,1,116.0,8182.85,7,1,6,24,0,1.0,0,1,0,0,1,0,0,1,0,1.657142857142857,0,0.0,0,0.1208403227094816,0,Low,No action
1,0,1,0,67,1,0,0,0,0,0,0,0,0,19.65,1335.2,7,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.2889705882352941,0,0.0,0,0.002331002331002331,0,Low,No action
1,0,1,1,55,1,0,1,1,0,0,0,0,0,55.7,3131.8,6,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,0.9946428571428572,0,55.7,0,0.06219693777215901,0,Low,No action
1,0,1,1,67,0,0,1,1,0,0,0,0,0,36.15,2434.45,7,1,2,24,0,1.0,0,0,0,0,0,0,0,1,0,0.5316176470588235,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,0,0,9,0,0,0,0,0,0,1,0,1,34.7,296.1,1,1,1,1,1,0.0,0,0,0,1,0,0,0,0,0,3.4700000000000006,0,34.7,0,0.36003011931884,1,Medium,Send engagement offer
0,0,1,1,71,1,0,1,1,1,0,1,1,1,104.65,7288.4,7,1,5,12,0,1.0,0,1,0,0,0,0,1,0,0,1.4534722222222223,0,0.0,0,0.12536902202491076,0,Low,No action
0,1,1,0,72,1,1,1,1,1,0,1,1,1,84.1,5981.65,8,1,5,24,0,1.0,0,0,0,1,0,0,0,1,0,1.1520547945205477,0,0.0,0,0.0414703425229741,0,Low,No action
0,1,1,0,7,1,1,0,0,1,0,1,1,1,99.25,665.45,1,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,12.40625,0,99.25,0,0.9177489177489178,1,High,Priority retention call
0,0,0,0,55,1,0,1,1,0,0,1,1,1,100.9,5552.05,6,1,4,12,0,1.0,0,1,0,0,0,1,1,0,0,1.8017857142857143,0,0.0,0,0.1480918407701369,0,Low,No action
1,1,0,0,2,1,1,0,1,0,0,0,0,1,56.55,118.25,0,1,1,1,1,0.0,0,0,0,1,0,0,0,0,0,18.849999999999998,1,56.55,0,0.5766582045803768,1,Medium,Send engagement offer
1,0,0,0,48,1,1,0,0,1,1,1,1,1,103.85,4946.05,6,1,4,1,1,0.0,0,1,0,0,1,0,0,0,1,2.1193877551020406,0,103.85,0,0.5132239133185753,1,Medium,Send engagement offer
1,0,1,1,66,1,1,0,0,0,0,0,0,1,74.25,4859.25,7,1,0,12,0,1.0,0,1,0,0,0,0,1,0,0,1.1082089552238805,0,0.0,0,0.1208403227094816,0,Low,No action
1,0,0,0,33,1,0,0,0,0,0,0,0,1,70.4,2406.1,4,1,0,1,1,0.0,0,1,0,0,0,0,0,0,1,2.070588235294118,0,70.4,0,0.33569267997580154,1,Medium,Send engagement offer
0,0,0,0,28,1,0,0,0,0,0,0,0,0,18.25,534.7,4,0,0,12,0,1.0,0,0,1,1,0,0,1,0,0,0.6293103448275862,0,0.0,0,0.0224904214559387,0,Low,No action
1,1,0,0,70,1,1,0,1,1,1,1,0,1,75.5,5212.65,7,1,4,24,0,1.0,0,0,0,0,0,0,0,1,0,1.0633802816901408,0,0.0,0,0.04074438970990695,0,Low,No action
0,0,0,0,39,1,1,0,0,0,1,0,0,1,53.85,2200.7,5,1,1,24,0,1.0,0,0,0,1,0,0,0,1,0,1.3462500000000002,0,0.0,0,0.04074438970990695,0,Low,No action
1,0,1,1,14,1,1,0,0,1,0,0,1,1,87.25,1258.6,2,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,5.816666666666666,0,87.25,0,0.6318787536683147,1,High,Priority retention call
1,0,0,0,13,1,1,1,0,1,0,1,1,1,78.75,995.35,2,1,4,1,1,0.0,0,0,0,0,1,0,0,0,0,5.625,0,78.75,0,0.3534695743979772,1,Medium,Send engagement offer
0,0,0,0,19,1,0,0,1,0,1,0,1,1,65.35,1231.85,3,1,3,12,0,1.0,0,0,0,0,0,0,1,0,0,3.2675,0,0.0,0,0.1403975120534008,0,Low,No action
0,0,0,0,47,1,1,1,1,0,1,1,0,0,100.75,4669.2,5,1,4,1,1,0.0,0,1,0,0,0,1,0,0,1,2.098958333333333,0,100.75,0,0.18324043106651802,0,Low,No action
1,0,1,0,71,0,0,1,1,1,1,1,1,0,66.8,4689.15,7,1,6,12,0,1.0,0,0,0,0,0,0,1,0,0,0.9277777777777777,0,0.0,0,0.023216374269005847,0,Low,No action
0,1,1,0,7,1,1,0,0,0,0,0,0,1,75.4,533.05,1,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,9.425,0,75.4,0,0.7104634495938843,1,High,Priority retention call
1,1,0,0,20,1,1,1,0,0,0,0,0,1,79.15,1520.9,3,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,3.769047619047619,0,79.15,0,0.5196556734050808,1,Medium,Send engagement offer
0,0,1,0,56,1,1,1,0,0,0,1,1,1,100.55,5514.95,6,1,3,12,0,1.0,0,1,0,0,1,0,1,0,0,1.764035087719298,0,0.0,0,0.27465702632554684,0,Low,No action
1,0,1,1,33,1,1,0,1,1,1,0,0,0,88.6,2888.7,4,1,3,1,1,0.0,0,1,0,1,0,0,0,0,1,2.605882352941176,0,88.6,0,0.1480918407701369,0,Low,No action
0,1,0,0,14,1,1,0,0,0,0,0,0,1,74.95,1036.75,2,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,4.996666666666667,0,74.95,0,0.6404296268703048,1,High,Priority retention call
0,0,0,0,5,1,0,0,0,0,0,0,0,0,19.95,107.05,0,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,3.3249999999999997,1,19.95,0,0.1480918407701369,0,Low,No action
0,0,0,0,62,1,1,0,0,0,0,0,0,0,23.4,1429.65,7,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.3714285714285714,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,1,1,52,1,1,0,0,0,0,0,0,0,24.55,1331.05,6,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.46320754716981133,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,1,1,7,0,0,1,0,0,1,0,0,1,34.5,279.25,1,1,2,1,1,0.0,0,0,0,0,1,0,0,0,0,4.3125,0,34.5,0,0.23190210450330392,0,Low,No action
0,0,0,0,1,1,0,0,0,0,0,1,0,1,53.5,53.5,0,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,26.75,1,53.5,0,0.5907427116226303,1,Medium,Send engagement offer
1,0,0,0,4,1,0,0,0,0,0,0,0,0,20.95,85.5,0,0,0,1,1,0.0,0,0,1,0,0,0,0,0,0,4.19,1,20.95,0,0.1403975120534008,0,Low,No action
0,0,1,0,50,1,1,0,1,0,0,1,1,1,98.25,4858.7,6,1,3,12,0,1.0,0,1,0,0,1,0,1,0,0,1.9264705882352942,0,0.0,0,0.34875413885450635,1,Medium,Send engagement offer
0,1,0,0,65,1,1,1,0,1,1,1,1,1,109.05,7108.2,7,1,5,24,0,1.0,0,1,0,0,1,0,0,1,0,1.6522727272727273,0,0.0,0,0.132945793197008,0,Low,No action
1,0,0,0,18,1,0,1,0,0,0,1,1,1,96.05,1740.7,3,1,3,1,1,0.0,0,1,0,0,1,0,0,0,1,5.0552631578947365,0,96.05,0,0.5428526249209361,1,Medium,Send engagement offer
0,0,1,0,71,1,0,1,0,1,1,1,1,1,82.55,5832.65,7,1,5,24,0,1.0,0,0,0,0,1,0,0,1,0,1.1465277777777776,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,0,0,28,1,0,0,0,1,0,1,0,1,59.55,1646.45,4,1,2,1,1,0.0,0,0,0,0,0,0,0,0,0,2.0534482758620687,0,59.55,0,0.18202467355053384,0,Low,No action
1,0,0,0,9,1,0,0,0,0,0,0,0,1,20.45,147.55,1,0,0,1,1,0.0,0,0,1,1,0,0,0,0,0,2.045,0,20.45,0,0.1403975120534008,0,Low,No action
0,0,1,1,21,1,1,1,1,0,1,1,0,0,77.5,1625.0,3,1,4,12,0,1.0,0,0,0,0,0,1,1,0,0,3.522727272727273,0,0.0,0,0.0464703425229741,0,Low,No action
1,0,1,1,30,1,0,1,0,0,1,0,1,0,66.3,1923.5,4,1,3,1,1,0.0,0,0,0,0,0,0,0,0,0,2.138709677419355,0,66.3,0,0.06164322791612357,0,Low,No action
1,0,1,0,63,1,0,1,0,1,0,0,0,1,81.15,5224.5,7,1,2,12,0,1.0,0,1,0,1,0,0,1,0,0,1.26796875,0,0.0,0,0.067196937772159,0,Low,No action
1,0,0,0,9,1,0,0,0,0,0,0,0,1,43.75,405.7,1,1,0,1,1,0.0,0,0,0,0,1,0,0,0,0,4.375,0,43.75,0,0.34284517660198244,1,Medium,Send engagement offer
1,0,1,1,48,1,1,1,1,0,0,1,1,1,105.25,4997.5,6,1,4,1,1,0.0,0,1,0,1,0,0,0,0,1,2.147959183673469,0,105.25,0,0.25648585713307304,0,Low,No action
0,0,0,0,21,1,0,0,0,0,0,0,0,1,19.95,416.4,3,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,0.9068181818181819,0,19.95,0,0.12536902202491076,0,Low,No action
1,0,1,0,67,1,1,0,1,1,0,1,1,1,105.7,6816.95,7,1,4,12,0,1.0,0,1,0,0,0,0,1,0,0,1.5544117647058824,0,0.0,0,0.25648585713307304,0,Low,No action
0,0,0,0,24,1,0,0,1,0,0,0,0,1,49.7,1218.25,4,1,1,1,1,0.0,0,0,0,0,0,1,0,0,0,1.9880000000000002,0,49.7,0,0.13306335074164685,0,Low,No action
1,0,1,1,64,1,1,0,0,0,0,0,0,0,24.9,1595.5,7,0,0,12,0,1.0,0,0,1,0,0,1,1,0,0,0.3830769230769231,0,0.0,0,0.01724267370819095,0,Low,No action
0,1,0,0,3,1,1,0,0,0,0,0,0,1,77.0,237.75,0,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,19.25,1,77.0,1,0.7491107925890534,1,High,Priority retention call
1,0,1,1,68,0,0,0,1,1,1,1,1,0,60.3,4109.0,7,1,5,24,0,1.0,0,0,0,1,0,0,0,1,0,0.8739130434782608,0,0.0,0,0.0224904214559387,0,Low,No action
1,0,0,1,21,1,0,1,0,1,0,0,1,0,64.85,1336.8,3,1,3,12,0,1.0,0,0,0,0,0,1,1,0,0,2.9477272727272728,0,0.0,0,0.07382086939609063,0,Low,No action
0,0,0,0,25,1,0,0,0,0,0,0,0,0,69.75,1729.35,4,1,0,1,1,0.0,0,1,0,0,1,0,0,0,1,2.682692307692308,0,69.75,0,0.34939051819667993,1,Medium,Send engagement offer
1,0,0,0,23,1,0,0,0,0,0,0,0,1,20.3,470.6,3,0,0,1,1,0.0,0,0,1,0,0,0,0,0,0,0.8458333333333333,0,20.3,0,0.0972109600521346,0,Low,No action
0,0,1,1,72,1,1,0,0,0,0,0,1,1,84.5,6130.85,8,1,1,24,0,1.0,0,1,0,1,0,0,0,1,0,1.1575342465753424,0,0.0,0,0.07536898127757209,0,Low,No action
0,0,0,0,22,1,0,0,0,0,0,0,0,0,20.3,467.15,3,0,0,12,0,1.0,0,0,1,1,0,0,1,0,0,0.8826086956521739,0,0.0,0,0.040190679853871515,0,Low,No action
0,0,1,1,47,1,1,0,1,0,0,0,0,0,54.25,2538.2,5,1,1,1,1,0.0,0,0,0,0,1,0,0,0,0,1.1302083333333333,0,54.25,0,0.13306335074164685,0,Low,No action
1,0,1,0,18,1,0,0,0,1,0,1,1,1,95.95,1745.5,3,1,3,1,1,0.0,0,1,0,1,0,0,0,0,1,5.05,0,95.95,0,0.5541415055930895,1,Medium,Send engagement offer
0,0,1,0,58,1,0,0,0,0,0,0,0,0,20.75,1185.95,6,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.3516949152542373,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,0,0,35,1,0,1,1,1,0,0,0,0,61.2,2021.2,4,1,3,12,0,1.0,0,0,0,0,0,1,1,0,0,1.7,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,0,0,6,1,0,1,1,0,0,0,0,1,78.95,494.95,1,1,2,1,1,0.0,0,1,0,0,1,0,0,0,1,11.278571428571428,1,78.95,1,0.5196556734050808,1,Medium,Send engagement offer
1,0,1,1,51,1,0,0,0,0,0,0,0,0,19.95,1028.75,6,0,0,24,0,1.0,0,0,1,0,0,1,0,1,0,0.3836538461538462,0,0.0,0,0.0022522522522522522,0,Low,No action
1,0,1,1,31,1,0,0,0,0,0,0,0,1,19.55,658.95,4,0,0,1,1,0.0,0,0,1,0,0,1,0,0,0,0.6109375,0,19.55,0,0.067196937772159,0,Low,No action
1,0,1,1,54,1,0,0,0,0,0,0,0,1,20.35,1092.35,6,0,0,24,0,1.0,0,0,1,0,0,0,0,1,0,0.37,0,0.0,0,0.004583254583254583,0,Low,No action
0,0,1,1,4,1,0,0,0,0,0,0,0,0,44.8,169.65,0,1,0,1,1,0.0,0,0,0,0,1,0,0,0,0,8.959999999999999,1,44.8,0,0.37138781914134933,1,Medium,Send engagement offer
0,0,0,0,4,1,0,0,0,1,0,0,0,1,73.9,280.85,0,1,1,1,1,0.0,0,1,0,0,1,0,0,0,1,14.780000000000001,1,73.9,1,0.6404296268703048,1,High,Priority retention call
1,0,0,0,16,1,1,0,1,1,0,0,1,1,95.6,1555.65,2,1,3,1,1,0.0,0,1,0,1,0,0,0,0,1,5.623529411764705,0,95.6,0,0.5541415055930895,1,Medium,Send engagement offer
1,0,0,0,7,1,1,0,0,0,0,0,0,1,75.1,552.95,1,1,0,1,1,0.0,0,1,0,0,0,0,0,0,1,9.3875,0,75.1,0,0.5907542845370443,1,Medium,Send engagement offer
0,0,1,0,46,1,0,1,1,1,1,0,0,0,65.65,3047.15,5,1,4,24,0,1.0,0,0,0,0,0,1,0,1,0,1.396808510638298,0,0.0,0,0.011527699027699026,0,Low,No action
0,0,1,1,69,1,0,1,1,0,1,1,1,0,80.65,5542.55,7,1,5,24,0,1.0,0,0,0,0,0,0,0,1,0,1.1521428571428571,0,0.0,0,0.01724267370819095,0,Low,No action
1,0,0,0,36,1,1,1,0,1,1,1,1,1,89.65,3348.1,5,1,5,12,0,1.0,0,0,0,1,0,0,1,0,0,2.4229729729729734,0,0.0,0,0.12536902202491076,0,Low,No action
1,0,0,0,48,1,1,0,0,0,0,0,0,0,25.05,1171.5,6,0,0,12,0,1.0,0,0,1,1,0,0,1,0,0,0.5112244897959184,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,1,1,72,1,0,1,1,0,1,1,1,0,105.5,7611.55,8,1,5,24,0,1.0,0,1,0,0,0,0,0,1,0,1.4452054794520548,0,0.0,0,0.0224904214559387,0,Low,No action
0,0,0,0,9,1,0,1,0,1,1,1,0,1,69.5,653.25,1,1,4,1,1,0.0,0,0,0,0,0,1,0,0,0,6.95,0,69.5,0,0.13306335074164685,0,Low,No action
0,0,1,1,64,1,0,1,0,1,0,1,1,1,73.05,4688.65,7,1,4,12,0,1.0,0,0,0,1,0,0,1,0,0,1.123846153846154,0,0.0,0,0.07400042247641093,0,Low,No action
